,,,,Day 5,,,,,,,Day 8,,,,,,,,,,,,,,EOT,,,,,,,,,,,,,
25073-13,Ubiquitin conjugation factor E4 A,UBE4A,Q14139,1937.05,415.5992731,0.636025321,0.433816167,0.727243716,2663.55,1131.65,2089.5,744.7981964,0.607545795,0.202328381,0.708017078,1.058495387,0.169083062,0.502222482,0.433816167,0.950356128,2951.2,1224.1,1.113788143,0.013635318,,,,,,,,,,,,,,
25074-119,Putative glycerol kinase 5,GK5,Q6ZS86,720.7833333,71.97458849,0.900026982,0.433816167,0.973702578,740.25,121.95,787.7,140.6578117,0.75158607,0.433816167,0.954382989,1.093336003,0.166717713,0.764510564,0.433816167,0.970387117,825.35,84.65,1.126700864,0.071261291,,,,,,,,,,,,,,
25075-2,Zinc finger and BTB domain-containing protein 10,ZBTB10,Q96DT7,583.6666667,59.43886682,0.268462232,0.202328381,1.061115656,550.05,6.25,621.6,74.36181816,0.663790349,0.433816167,1.035137386,1.064793299,0.066360208,0.657220228,0.433816167,0.975766299,600.5,30.1,1.091238035,0.042322993,,,,,,,,,,,,,,
25076-2,Selenium-binding protein 1,SELENBP1,Q13228,624.5,112.8841294,0.962422872,0.202328381,1.00466538,621.6,30.3,738.4333333,167.6461618,0.45459612,0.433816167,1.092599443,1.194417737,0.269140048,0.421275164,0.433816167,1.09763054,675.85,21.45,1.088178302,0.018535718,,,,,,,,,,,,,,
25078-13,Cysteine protease ATG4C,ATG4C,Q96DT6,1283.583333,232.7554469,0.62094559,0.433816167,1.047609331,1225.25,41.05,1021.2,160.9650894,0.284681425,0.433816167,1.093420419,0.816196893,0.168179953,0.553864659,0.308537539,1.069009692,933.95,14.55,0.763507477,0.037455198,,,,,,,,,,,,,,
25080-16,UDP-glucuronosyltransferase 2B15,UGT2B15,P54855,2380.8,2392.721871,0.431033667,0.433816167,1.641704592,1450.2,227.9,2145.633333,1758.405471,0.56043108,0.433816167,1.298220138,1.000241093,0.102809717,0.380584976,0.121672505,0.863972384,1652.75,97.25,1.157723455,0.114877379,,,,,,,,,,,,,,
25081-6,Protein FAM160B1,FAM160B1,Q5W0V3,1423.75,610.7081484,0.435566996,0.308537539,0.819967173,1736.35,236.55,433.5333333,110.0112822,0.606512528,0.308537539,0.674707545,0.347455266,0.125275253,0.96952641,0.433816167,0.982965614,642.55,294.95,0.353476522,0.121712287,,,,,,,,,,,,,,
25082-3,Neural Wiskott-Aldrich syndrome protein,WASL,O00401,753.5,738.7453801,0.340090116,0.202328381,1.860493827,405,16.4,751.7333333,688.1069313,0.305338379,0.121672505,1.877455877,1.032059485,0.066380637,0.336468286,0.433816167,1.042837345,400.4,6,0.98966487,0.025260503,,,,,,,,,,,,,,
25083-26,Protein diaphanous homolog 1,DIAPH1,O60610,2703.316667,416.6309655,0.301742052,0.121672505,1.21143476,2231.5,284.7,3371.683333,2750.40846,0.407685582,0.433816167,1.49182927,1.314672012,1.163029606,0.620294275,0.202328381,1.274454042,2260.1,34.1,1.031557019,0.146889663,,,,,,,,,,,,,,
25085-37,Tether containing UBX domain for GLUT4,ASPSCR1,Q9BZE9,4069.783333,938.924412,0.89079573,0.433816167,1.024089615,3974.05,479.55,8173.433333,11686.64108,0.417558071,0.433816167,2.335934076,2.161660418,3.231888691,0.440822849,0.433816167,2.338253647,3499,1006.2,0.924476444,0.364749482,,,,,,,,,,,,,,
25086-83,GRAM domain-containing protein 2B,GRAMD2B,Q96HH9,520.35,111.4387537,0.858274647,0.433816167,1.033876416,503.3,69,550.7166667,107.7010897,0.789672218,0.433816167,1.044408623,1.062193665,0.051752928,0.726146279,0.433816167,1.011117851,527.3,62.1,1.050514205,0.020634771,,,,,,,,,,,,,,
25087-11,Dystrobrevin alpha,DTNA,Q9Y4J8,694.4,58.616579,0.946927253,0.433816167,0.996984925,696.5,15,707.6333333,117.0887792,0.488156843,0.308537539,0.919302804,1.014116642,0.106087711,0.342027401,0.202328381,0.918686711,769.75,58.35,1.103876468,0.06000266,,,,,,,,,,,,,,
25088-42,Phosphorylase b kinase regulatory subunit alpha; skeletal muscle isoform,PHKA1,P46020,612.8166667,39.90995768,0.507937243,0.433816167,1.02951141,595.25,16.15,660.1833333,67.72078501,0.904120799,0.308537539,0.986010505,1.076664188,0.077193551,0.625683692,0.308537539,0.958787966,669.55,59.35,1.122942951,0.069238927,,,,,,,,,,,,,,
25089-21,Transcription intermediary factor 1-beta,TRIM28,Q13263,2590.466667,195.6231553,0.430750956,0.121672505,0.871111111,2973.75,317.35,2627.266667,289.9558223,0.287416596,0.121672505,0.902809755,1.016782011,0.109095954,0.667454421,0.433816167,1.033403215,2910.1,164,0.983916052,0.049851453,,,,,,,,,,,,,,
25091-83,SLIT-ROBO Rho GTPase-activating protein 2,SRGAP2,O75044,972.85,74.57838717,0.740747397,0.433816167,0.98806622,984.6,4.5,1111.383333,456.3350685,0.413019805,0.433816167,1.213433053,1.161241939,0.537104827,0.399638601,0.433816167,1.248867548,915.9,88.1,0.929835946,0.085228253,,,,,,,,,,,,,,
25092-32,ATP-dependent RNA helicase DDX1,DDX1,Q92499,858.6833333,423.1350825,0.357596425,0.433816167,1.287477822,666.95,6.35,829.7166667,420.0777127,0.256944164,0.433816167,1.451695681,0.991244177,0.342939023,0.551516723,0.433816167,1.154961833,571.55,84.75,0.858248428,0.135242338,,,,,,,,,,,,,,
25093-96,Vang-like protein 1,VANGL1,Q8TAA9,467.9666667,38.4568445,0.93179642,0.433816167,0.983226529,475.95,73.75,498.7666667,44.49227149,0.804274536,0.433816167,1.034356422,1.070109166,0.105845871,0.52601585,0.308537539,1.048191381,482.2,51.4,1.020910099,0.050198802,,,,,,,,,,,,,,
25094-9,Acetyl-coenzyme A synthetase; cytoplasmic,ACSS2,Q9NR19,2601.183333,277.3736494,0.729666534,0.433816167,1.017995982,2555.2,23.4,2724.033333,197.1085037,0.740805053,0.433816167,0.96890691,1.051253653,0.041017264,0.604384463,0.308537539,0.955978561,2811.45,199.65,1.099662373,0.0680643,,,,,,,,,,,,,,
25095-1,Synphilin-1,SNCAIP,Q9Y6H5,1365.65,261.9948266,0.072456501,0.202328381,1.243421652,1098.3,28.8,1519,276.3929087,0.020436051,0.066807201,1.371929191,1.121287282,0.150099905,0.153450922,0.202328381,1.112605407,1107.2,41.6,1.007803193,0.011449757,,,,,,,,,,,,,,
25096-58,Myosin-binding protein C; fast-type,MYBPC2,Q14324,601.35,256.9624989,0.109069693,0.033376508,1.596151294,376.75,20.25,564.0666667,136.6965089,0.04260832,0.066807201,1.415297119,0.996329727,0.172206244,0.459662595,0.433816167,0.941262915,398.55,16.95,1.058503114,0.011903618,,,,,,,,,,,,,,
25099-4,Calcium-dependent secretion activator 2,CADPS2,Q86UW7,532.5333333,71.81528776,0.998740894,0.433816167,1.000156509,532.45,36.25,545.35,87.70240875,0.431378561,0.308537539,1.072046393,1.021759802,0.040179201,0.221820965,0.066807201,1.067177116,508.7,18.7,0.957441635,0.030063404,,,,,,,,,,,,,,
25100-11,C-Maf-inducing protein,CMIP,Q8IY22,1833.583333,551.0459945,0.359803032,0.202328381,0.870502686,2106.35,122.05,986.4833333,77.3275375,0.810907189,0.433816167,0.939552677,0.571474694,0.116475169,0.458623795,0.308537539,1.155811336,1049.95,206.95,0.494435966,0.069601011,,,,,,,,,,,,,,
25102-23,Elongator complex protein 1,ELP1,O95163,2211.85,152.1445886,0.245681893,0.066807201,1.158521894,1909.2,146.4,2277.666667,354.8357867,0.643847416,0.308537539,1.077853757,1.024621299,0.107874853,0.335897765,0.202328381,0.928935001,2113.15,256.55,1.103006451,0.04979565,,,,,,,,,,,,,,
25103-45,Vacuolar protein sorting-associated protein 53 homolog,VPS53,Q5VIR6,3989.983333,1212.871622,0.424753363,0.308537539,0.891317622,4476.5,162.1,1995.016667,131.5487795,0.315855465,0.033376508,0.840130826,0.535204622,0.117230548,0.92639642,0.433816167,1.010952624,2374.65,217.35,0.529406234,0.029383056,,,,,,,,,,,,,,
25104-10,Transcription factor CP2-like protein 1,TFCP2L1,Q9NZI6,6145.233333,2139.526144,0.576914191,0.308537539,0.915034334,6715.85,8.55,2537.2,1690.730164,0.895095963,0.433816167,1.079429909,0.430968398,0.252200233,0.706963627,0.433816167,1.230681857,2350.5,1019.1,0.350186683,0.152191323,,,,,,,,,,,,,,
25105-70,Eukaryotic translation initiation factor 2A,EIF2A,Q9BY44,546.5666667,28.74338571,0.786208837,0.433816167,1.014508894,538.75,21.35,574.05,69.21909057,0.271957998,0.308537539,1.120753612,1.048544638,0.095269799,0.096130134,0.202328381,1.104059915,512.2,33.9,0.949717153,0.025287311,,,,,,,,,,,,,,
25105-87,Eukaryotic translation initiation factor 2A,EIF2A,Q9BY44,4796.65,1658.642998,0.562346419,0.308537539,0.908198428,5281.5,272.2,2446.15,465.3120772,0.096394633,0.121672505,0.838929282,0.579108529,0.226448715,0.835934982,0.433816167,1.044075024,2915.8,113.8,0.554661797,0.050133284,,,,,,,,,,,,,,
25108-6,Arginyl-tRNA--protein transferase 1,ATE1,O95260,5987.133333,2791.654885,0.851518271,0.308537539,0.960168925,6235.5,190.4,4127.316667,4174.98089,0.688279495,0.433816167,1.298592539,0.743331075,0.718316369,0.580524968,0.433816167,1.43990514,3178.3,1234.3,0.516236142,0.213710426,,,,,,,,,,,,,,
25110-19,Exocyst complex component 7,EXOC7,Q9UPT5,223.7333333,22.09243209,0.673269706,0.433816167,0.909300278,246.05,39.65,245.1333333,21.86234713,0.776119355,0.433422363,0.921727142,1.097759912,0.05344451,0.731158166,0.433816167,1.02440874,265.95,56.65,1.071603423,0.057553035,,,,,,,,,,,,,,
25111-24,E3 ubiquitin-protein ligase RAD18,RAD18,Q9NS91,1172.5,399.9866706,0.423597383,0.308537539,1.193080641,982.75,124.75,1281.433333,489.0016996,0.736616843,0.433816167,1.091231656,1.085373882,0.145802548,0.277844818,0.308537539,0.91336037,1174.3,199.2,1.188330387,0.0518502,,,,,,,,,,,,,,
25112-6,Ribosomal protein S6 kinase beta-2,RPS6KB2,Q9UBS0,418.05,202.7317665,0.319129713,0.433816167,1.315656963,317.75,3.25,519.95,271.2508049,0.187049287,0.308537539,1.554874402,1.250929137,0.42602357,0.345828875,0.308537539,1.188843815,334.4,8.9,1.052223279,0.017247126,,,,,,,,,,,,,,
25114-256,TBC1 domain family member 24,TBC1D24,Q9ULP9,2583.316667,288.1434389,0.761082391,0.433816167,1.063596627,2428.85,389.25,2636.216667,193.5434957,0.854736141,0.433816167,0.959671156,1.029750124,0.107927382,0.1003771,0.202328381,0.912419314,2747,475.6,1.12859308,0.014943345,,,,,,,,,,,,,,
25115-21,FH1/FH2 domain-containing protein 1,FHOD1,Q9Y613,34238.33333,12976.73113,0.228983835,0.308537539,0.811015888,42216.6,697.6,9723.083333,4339.885732,0.745604624,0.433816167,0.783917322,0.307676953,0.139029376,0.954480835,0.433816167,1.038214538,12403.2,6315.4,0.296351998,0.154492194,,,,,,,,,,,,,,
25116-11,Coiled-coil domain-containing protein 9,CCDC9,Q9Y3X0,2324.95,766.847631,0.569192524,0.308537539,0.575589528,4039.25,2143.95,3378.216667,3260.141335,0.805182185,0.202328381,0.820463313,1.742944175,2.138474044,0.48276339,0.121672505,1.711682651,4117.45,2191.45,1.018263621,0.002065658,,,,,,,,,,,,,,
25117-17,PGM5,PGM5,Q15124,2949.066667,576.7517278,0.588463862,0.308537539,1.101240377,2677.95,347.75,2775.3,227.7346336,0.523012552,0.202328381,0.905880241,0.966415518,0.142003031,0.042523693,0.121672505,0.841783528,3063.65,316.15,1.148057055,0.031026285,,,,,,,,,,,,,,
25118-45,Protein bicaudal D homolog 1,BICD1,Q96G01,2508.95,369.4010411,0.811114827,0.433816167,0.979695035,2560.95,122.85,2539.1,440.5859167,0.937294084,0.308537539,0.993485278,1.014870263,0.10012045,0.878226733,0.433816167,1.013734018,2555.75,45.25,1.001120851,0.065693472,,,,,,,,,,,,,,
25121-7,Nodal modulator 2,NOMO2,Q5JPE7,1075.483333,180.2555909,0.269558091,0.202328381,1.134715481,947.8,62.1,1213.233333,236.7393762,0.100898778,0.121672505,1.212687624,1.125607049,0.083334762,0.437965197,0.308537539,1.062575557,1000.45,11.25,1.059319539,0.057537184,,,,,,,,,,,,,,
25123-198,DNA-(apurinic or apyrimidinic site) lyase 2,APEX2,Q9UBZ4,694.5166667,265.1946481,0.15475338,0.202328381,1.406900976,493.65,27.35,743.3333333,262.1941054,0.099575362,0.033376508,1.467443161,1.08422305,0.06887061,0.339650245,0.202328381,1.054504526,506.55,9.85,1.028182453,0.037011628,,,,,,,,,,,,,,
25124-21,Zinc finger and BTB domain-containing protein 7A,ZBTB7A,O95365,553.0666667,32.26022663,0.964236007,0.308537539,0.998585658,553.85,8.45,601.9833333,28.09296571,0.718354276,0.368686064,1.010632642,1.089916812,0.040546704,0.463729084,0.308537539,1.013469389,595.65,10.55,1.075431408,0.002640796,,,,,,,,,,,,,,
25125-7,SH3 and cysteine-rich domain-containing protein,STAC,Q99469,719.6333333,204.3861351,0.311326772,0.433816167,1.169945266,615.1,20.6,776.1666667,191.7536585,0.259719025,0.202328381,1.169013731,1.088730826,0.063841931,0.757191819,0.308537539,1.008842333,663.95,26.45,1.079188283,0.006858594,,,,,,,,,,,,,,
25126-19,E3 ubiquitin-protein ligase HECW2,HECW2,Q9P2P5,1012.833333,24.73349057,0.211067332,0.066807201,1.056575562,958.6,23.2,1288.083333,469.6358001,0.296801806,0.202328381,1.234387478,1.266088655,0.43696856,0.408324096,0.308537539,1.162521434,1043.5,4.6,1.08908844,0.021559411,,,,,,,,,,,,,,
2513-7,HCE000104,HCE000104,HCE000104,5609.433333,87.35972884,0.667461605,0.308537539,1.00999898,5553.9,96.2,5554.366667,69.93791691,0.833647278,0.308537539,0.998690437,0.990382922,0.017748186,0.662870194,0.308537539,0.988672104,5561.65,11.05,1.00173042,0.019340727,,,,,,,,,,,,,,
2514-65,Ephrin-B3:Extracellular domain,EFNB3,Q15768,558.7,32.87679019,0.188248086,0.121672505,0.931089076,600.05,17.95,621.75,33.06452026,0.678361862,0.308537539,1.025990099,1.116387534,0.083270456,0.039221461,0.121672505,1.10596574,606,28,1.009423252,0.016466715,,,,,,,,,,,,,,
2515-14,GDNF family receptor alpha-2,GFRA2,O00451,3229.683333,694.6074129,0.400587728,0.308537539,0.918658949,3515.65,27.25,3525.05,545.6944498,0.384728836,0.308537539,0.92143716,1.105987427,0.083037824,0.784702877,0.433816167,1.016719342,3825.6,194.2,1.087800124,0.046807119,,,,,,,,,,,,,,
2516-57,C-C motif chemokine 21,CCL21,O00585,4376.966667,730.2226708,0.488014063,0.308537539,1.135635584,3854.2,518.7,4633.633333,885.0149183,0.617753881,0.202328381,1.108339114,1.057835316,0.080761176,0.604534423,0.433816167,0.978077361,4180.7,651.7,1.081545651,0.023533359,,,,,,,,,,,,,,
25209-15,Sodium/potassium-transporting ATPase gamma chain,FXYD2,P54710,2476.333333,450.4677816,0.26129544,0.202328381,1.164675634,2126.2,176.1,2517.133333,320.009821,0.181025498,0.121672505,1.162406582,1.037307886,0.158030715,0.816172118,0.308537539,1.017283721,2165.45,148.15,1.019683953,0.014775818,,,,,,,,,,,,,,
25211-14,Guanine nucleotide-binding protein G(I)/G(S)/G(O) gamma-12 subunit,GNG12,Q9UBI6,433.3,57.58651463,0.299741192,0.202328381,1.155004665,375.15,34.95,449.3166667,56.99191219,0.143919658,0.202328381,1.109286919,1.042197561,0.085586308,0.706436759,0.308537539,0.957668703,405.05,3.55,1.08826524,0.091922885,,,,,,,,,,,,,,
25215-1,Mitochondrial import inner membrane translocase subunit Tim10,TIMM10,P62072,1438.933333,265.4765129,0.990646516,0.433816167,0.998981764,1440.4,9.7,991.4833333,94.50328771,0.928533882,0.433816167,0.990047764,0.706672007,0.111625006,0.902616065,0.433816167,1.015788829,1001.45,85.15,0.695687909,0.063800453,,,,,,,,,,,,,,
25216-8,Calgranulin A,S100A8,P05109,2545.733333,485.6200012,0.016977659,0.033376508,0.66340921,3837.35,209.15,2738.833333,704.4122246,0.006792833,0.033376508,0.665177072,1.067661937,0.147286152,0.93498962,0.433816167,0.990378544,4117.45,129.45,1.078034196,0.092491134,,,,,,,,,,,,,,
25217-35,Sperm protein associated with the nucleus on the X chromosome A,SPANXA1,Q9NS26,2567.133333,982.3031451,0.58826016,0.433816167,0.510141356,5032.2,3273.6,2635.516667,775.5477428,0.546024568,0.433816167,0.380327388,1.062421343,0.148193504,0.391265924,0.202328381,0.834303369,6929.6,4970.3,1.273423292,0.15929842,,,,,,,,,,,,,,
25218-10,Signal peptidase complex subunit 1,SPCS1,Q9Y6A9,1667.1,156.1915064,0.976582886,0.433816167,1.002073753,1663.65,81.55,1731.866667,203.1428616,0.195593739,0.308537539,0.92687539,1.041696999,0.102630355,0.276524768,0.202328381,0.925657008,1868.5,16.2,1.125359598,0.045426066,,,,,,,,,,,,,,
25219-17,V-type proton ATPase subunit F,ATP6V1F,Q16864,2542.25,333.9920895,0.038311727,0.066807201,1.217785974,2087.6,82.2,2826.133333,2334.157472,0.662970886,0.202328381,1.211658699,1.038749748,0.689960637,0.815781909,0.121672505,0.924422188,2332.45,246.25,1.123674616,0.162203513,,,,,,,,,,,,,,
25220-8,Cysteine-rich tail protein 1,CYSRT1,A8MQ03,1835.133333,2230.351713,0.297987086,0.202328381,2.711084848,676.9,8.7,1960.3,2479.290328,0.309078274,0.308537539,2.781553742,1.020770827,0.11878921,0.82243845,0.433816167,0.981153542,704.75,49.35,1.040378272,0.059534213,,,,,,,,,,,,,,
25225-14,Ferritin heavy polypeptide-like 17,FTHL17,Q9BXU8,673.55,82.5169629,0.606373854,0.308537539,1.046779082,643.45,37.85,575.75,44.75811844,0.905442859,0.433816167,1.010176331,0.86632521,0.111946169,0.719414114,0.433816167,0.978402404,569.95,37.05,0.885448774,0.00549501,,,,,,,,,,,,,,
25227-20,Transcription elongation factor A protein-like 2,TCEAL2,Q9H3H9,369.0333333,20.62503872,0.896274697,0.433816167,1.006088695,366.8,12.3,377.65,13.20249345,0.455199148,0.308537539,0.981801638,1.02591828,0.058071286,0.721320983,0.308537539,0.97671149,384.65,5.85,1.050380067,0.051171414,,,,,,,,,,,,,,
2523-31,C-C motif chemokine 5,CCL5,P13501,16775,10058.18694,0.562136729,0.308537539,0.796146225,21070.25,4848.75,5226.766667,4465.980544,0.904990704,0.433816167,1.077617192,0.442646111,0.485469541,0.357177544,0.308537539,2.024152087,4850.3,2114.6,0.218682239,0.05003569,,,,,,,,,,,,,,
25232-4,EH domain-containing protein 3,EHD3,Q9NZN3,23855.68333,7857.14224,0.50897006,0.202328381,0.840466791,28383.85,4654.35,7128.466667,2864.737278,0.866618885,0.433816167,0.901259464,0.319309464,0.138483496,0.959712361,0.433816167,1.037246215,7909.45,3618.65,0.307843461,0.177969557,,,,,,,,,,,,,,
25233-2,Mannose-6-phosphate isomerase,MPI,P34949,1059.816667,90.95219288,0.802141645,0.433816167,0.980630735,1080.75,61.05,901.4666667,166.6606699,0.571842913,0.308537539,1.086038994,0.855190666,0.162676559,0.310483762,0.202328381,1.116300838,830.05,83.85,0.766093365,0.034309507,,,,,,,,,,,,,,
25235-2,Diphthine methyltransferase,DPH7,Q9BTV6,924.0833333,150.4444462,0.969927249,0.308537539,0.997122561,926.75,1.85,1458.383333,1386.403139,0.442117264,0.433816167,1.567985521,1.606430949,1.56776548,0.437813664,0.433816167,1.600119671,930.1,151.1,1.003944253,0.165046989,,,,,,,,,,,,,,
25236-11,Methyltransferase-like 26,METTL26,Q96S19,1616.45,294.8023278,0.531313924,0.121672505,0.821346002,1968.05,395.45,1677.316667,820.0545641,0.962257125,0.433816167,0.979655209,1.090634674,0.642959737,0.460170085,0.433816167,1.284610192,1712.15,541.15,0.849000483,0.10437375,,,,,,,,,,,,,,
25238-6,Apoptosis facilitator Bcl-2-like protein 14,BCL2L14,Q9BZR8,137.1333333,37.27517792,0.702988197,0.433816167,1.117631079,122.7,27.7,152.8666667,32.36915541,0.325174829,0.308537539,1.171841063,1.18017428,0.367217127,0.707622468,0.433816167,1.078592019,130.45,13.45,1.094180431,0.137398516,,,,,,,,,,,,,,
2524-56,High mobility group protein B1,HMGB1,P09429,5827.083333,817.932496,0.869006989,0.433816167,1.059816546,5498.2,1566.9,6515.416667,1146.674138,0.92079176,0.433816167,0.976128944,1.120732762,0.120369375,0.489135776,0.308537539,0.895785754,6674.75,1244.05,1.251116973,0.130283581,,,,,,,,,,,,,,
25240-1,Protein-lysine N-methyltransferase EEF2KMT,EEF2KMT,Q96G04,868.6166667,436.7693954,0.088401982,0.066807201,1.909047619,455,35,904.0333333,478.7606976,0.10120713,0.066807201,1.923066014,1.030403668,0.077151963,0.992745601,0.433816167,1.000540595,470.1,55.8,1.029846939,0.043418367,,,,,,,,,,,,,,
25242-12,Ciliogenesis-associated TTC17-interacting protein,CATIP,Q7Z7H3,2191.166667,291.5808102,0.111625094,0.121672505,1.164028191,1882.4,92.6,2340.8,493.4660914,0.525445371,0.308537539,1.074032439,1.07860844,0.228629879,0.472435119,0.433816167,0.931293835,2179.45,92.75,1.158182735,0.007701722,,,,,,,,,,,,,,
25244-9,Probable E3 ubiquitin-protein ligase HECTD3,HECTD3,Q5T447,1319.933333,593.3498537,0.35812043,0.433816167,1.255465196,1051.35,10.75,1453.333333,508.6178286,0.247714559,0.308537539,1.260479907,1.156993468,0.270803322,0.645374146,0.433816167,1.055278829,1153,42.5,1.096386505,0.029213721,,,,,,,,,,,,,,
25245-22,Synembryn-A,RIC8A,Q9NPQ8,1246.5,201.8970447,0.510860645,0.121672505,1.119694588,1113.25,140.35,1440.733333,438.4091645,0.314522091,0.121672505,1.306491347,1.207933434,0.525553038,0.392247125,0.433816167,1.228745359,1102.75,204.25,0.983062459,0.059534861,,,,,,,,,,,,,,
25247-12,Armadillo repeat-containing protein 8,ARMC8,Q8IUR7,1417.65,1028.056363,0.294310089,0.202328381,1.632955134,868.15,118.05,1589.45,1269.236061,0.409150935,0.433816167,1.495108645,1.089113811,0.117035771,0.059130875,0.066807201,0.891617477,1063.1,163.7,1.221503435,0.022463307,,,,,,,,,,,,,,
25248-28,Protein numb homolog,NUMB,P49757,48045.63333,88755.39381,0.364142279,0.433816167,5.695951219,8435.05,432.65,44807.56667,81303.63531,0.322227078,0.433816167,9.230489806,1.105422689,1.258575498,0.431691305,0.308537539,1.87976861,4854.3,1813,0.588063171,0.245099381,,,,,,,,,,,,,,
25249-33,Pyruvate dehydrogenase E1 component subunit alpha; testis-specific form; mitochondrial,PDHA2,P29803,913.05,387.3082181,0.6312366,0.121672505,0.911409463,1001.8,15.7,771.5666667,465.7487079,0.698441032,0.308537539,1.143061728,0.804827038,0.115786059,0.396069543,0.202328381,1.197344409,675,113.5,0.672176721,0.102761854,,,,,,,,,,,,,,
